CollectionName,SessionId,TestId,Timestamp,RFBand,MOS,RSRP Rx,SINR Rx,RSRQ Rx,DataType
SYNTHETIC_5G_VOICE_2026,1052,1022,2026-06-15 14:57:05,n1,3.825,-95.58,9.58,-13.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1023,2026-06-15 14:57:10,n1,3.564,-101.0,,-19.41,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1024,2026-06-15 14:57:15,n1,4.529,-91.26,12.59,-12.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1025,2026-06-15 14:57:20,n1,3.826,-100.34,10.78,-15.96,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1026,2026-06-15 14:57:25,n1,4.397,-81.69,13.4,-15.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1027,2026-06-15 14:57:30,n1,4.66,-88.54,17.52,-16.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1028,2026-06-15 14:57:35,n1,3.612,-96.73,7.54,-19.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1029,2026-06-15 14:57:40,n1,4.304,-86.49,,-13.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1030,2026-06-15 14:57:45,n1,5.0,-72.04,23.4,-14.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1031,2026-06-15 14:57:50,n1,4.099,-100.44,11.11,-13.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1032,2026-06-15 14:57:55,n1,3.736,-103.45,11.51,-14.6,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1033,2026-06-15 14:58:00,n1,4.149,-99.17,10.54,-16.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1034,2026-06-15 14:58:05,n1,4.084,-98.45,6.09,-15.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1035,2026-06-15 14:58:10,n1,4.116,-91.67,11.14,-12.96,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1036,2026-06-15 14:58:15,n1,3.802,-92.8,12.37,-15.62,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1037,2026-06-15 14:58:20,n1,3.964,-90.85,13.05,-16.25,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1038,2026-06-15 14:58:25,n1,4.12,-91.53,8.56,-16.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1039,2026-06-15 14:58:30,n1,3.904,-101.77,6.34,-17.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1040,2026-06-15 14:58:35,n1,3.85,-106.82,1.92,-16.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1041,2026-06-15 15:04:00,n1,3.769,-96.05,14.54,-15.18,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1042,2026-06-15 15:04:05,n1,3.486,-97.53,9.02,-16.75,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1043,2026-06-15 15:04:10,n1,3.507,-115.35,1.04,-19.18,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1044,2026-06-15 15:04:15,n1,3.964,-86.56,10.18,-15.19,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1045,2026-06-15 15:04:20,n1,4.005,-94.74,11.94,-16.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1046,2026-06-15 15:04:25,n1,3.219,-91.76,8.9,-15.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1047,2026-06-15 15:04:30,n1,4.008,-91.66,18.27,-14.96,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1048,2026-06-15 15:04:35,n1,3.72,-92.05,12.5,-17.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1049,2026-06-15 15:04:40,n1,4.267,-95.04,11.47,-14.95,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1050,2026-06-15 15:04:45,n1,3.117,-94.83,10.77,-14.88,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1051,2026-06-15 15:04:50,n1,3.818,-94.51,12.98,-14.14,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1052,2026-06-15 15:04:55,n1,3.965,-94.99,12.94,-13.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1053,2026-06-15 15:05:00,n1,3.45,-87.36,14.6,-12.24,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1054,2026-06-15 15:05:05,n1,4.195,-92.73,11.42,-14.85,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1055,2026-06-15 15:05:10,n1,3.945,-80.18,8.52,-15.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1056,2026-06-15 15:05:15,n1,3.458,-99.48,7.22,-17.09,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1057,2026-06-15 15:05:20,n1,3.634,-100.87,7.98,-16.91,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1058,2026-06-15 15:05:25,n1,3.704,-87.43,14.79,-17.68,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1059,2026-06-15 15:05:30,n1,3.657,-95.49,8.96,-15.74,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1053,1060,2026-06-15 15:05:35,n1,2.701,-94.84,6.49,-15.52,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1061,2026-06-15 15:11:00,n1,3.422,-106.19,-0.92,-21.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1062,2026-06-15 15:11:05,n1,4.036,-97.01,12.11,-13.3,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1063,2026-06-15 15:11:10,n1,3.309,-92.19,7.17,-16.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1064,2026-06-15 15:11:15,n1,4.081,-99.99,12.56,-14.33,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1065,2026-06-15 15:11:20,n1,3.91,-93.43,11.36,-14.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1066,2026-06-15 15:11:25,n1,4.018,-92.83,14.67,-14.73,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1067,2026-06-15 15:11:30,n1,3.516,-83.84,15.02,-12.66,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1068,2026-06-15 15:11:35,n1,3.605,-94.99,9.42,-15.25,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1069,2026-06-15 15:11:40,n1,3.905,-86.16,13.14,-11.59,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1070,2026-06-15 15:11:45,n1,3.774,-94.18,15.0,-12.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1071,2026-06-15 15:11:50,n1,3.595,-95.31,14.15,-12.56,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1072,2026-06-15 15:11:55,n1,3.628,-92.45,,-14.81,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1073,2026-06-15 15:12:00,n1,4.912,-76.6,23.49,-13.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1074,2026-06-15 15:12:05,n1,4.424,-84.72,14.42,-14.04,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1075,2026-06-15 15:12:10,n1,3.248,-93.38,9.59,-18.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1076,2026-06-15 15:12:15,n1,3.838,-91.67,13.46,-16.24,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1077,2026-06-15 15:12:20,n1,3.375,-90.61,12.16,-17.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1078,2026-06-15 15:12:25,n1,3.728,-95.2,15.82,-12.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1079,2026-06-15 15:12:30,n1,4.31,-85.9,14.34,-17.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1054,1080,2026-06-15 15:12:35,n1,3.78,-91.94,8.68,-11.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1081,2026-06-15 15:18:00,n1,3.705,-92.91,14.84,-15.47,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1082,2026-06-15 15:18:05,n1,2.73,-100.9,9.26,-16.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1083,2026-06-15 15:18:10,n1,2.319,-98.12,4.07,-16.04,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1084,2026-06-15 15:18:15,n1,3.949,-97.74,11.34,-13.01,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1085,2026-06-15 15:18:20,n1,3.569,-100.41,12.07,-14.1,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1086,2026-06-15 15:18:25,n1,3.399,-98.1,8.56,-18.2,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1087,2026-06-15 15:18:30,n1,3.816,-93.82,10.19,-13.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1088,2026-06-15 15:18:35,n1,3.48,-101.07,8.88,-15.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1089,2026-06-15 15:18:40,n1,3.232,-96.16,12.05,-17.69,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1090,2026-06-15 15:18:45,n1,3.965,-91.08,15.52,-12.91,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1091,2026-06-15 15:18:50,n1,3.665,-94.94,8.96,-17.47,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1092,2026-06-15 15:18:55,n1,3.941,-95.13,12.25,-14.53,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1093,2026-06-15 15:19:00,n1,3.237,-92.02,10.65,-15.3,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1094,2026-06-15 15:19:05,n1,3.305,-101.49,1.87,-17.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1095,2026-06-15 15:19:10,n1,4.206,-80.68,21.85,-18.04,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1096,2026-06-15 15:19:15,n1,3.685,-99.98,6.85,-16.69,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1097,2026-06-15 15:19:20,n1,3.293,-105.4,3.16,-17.78,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1098,2026-06-15 15:19:25,n1,2.4,-91.15,11.64,-17.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1099,2026-06-15 15:19:30,n1,4.036,-87.57,17.37,-16.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1055,1100,2026-06-15 15:19:35,n1,4.082,-95.31,12.83,-15.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1101,2026-06-15 15:25:00,n1,3.177,-105.77,8.3,-15.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1102,2026-06-15 15:25:05,n1,4.025,-99.83,5.47,-19.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1103,2026-06-15 15:25:10,n1,4.173,-89.41,14.36,-19.08,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1104,2026-06-15 15:25:15,n1,3.939,-92.59,9.34,-14.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1105,2026-06-15 15:25:20,n1,4.232,-97.3,9.51,-17.65,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1106,2026-06-15 15:25:25,n1,4.06,-91.53,18.17,-14.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1107,2026-06-15 15:25:30,n1,3.877,-90.71,8.55,-14.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1108,2026-06-15 15:25:35,n1,3.716,-95.07,10.11,-16.53,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1109,2026-06-15 15:25:40,n1,3.804,-100.85,12.93,-15.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1110,2026-06-15 15:25:45,n1,3.77,-89.85,12.76,-14.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1111,2026-06-15 15:25:50,n1,4.086,-84.52,,-16.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1112,2026-06-15 15:25:55,n1,3.516,,7.42,-15.89,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1113,2026-06-15 15:26:00,n1,3.86,-95.16,4.45,-17.55,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1114,2026-06-15 15:26:05,n1,3.947,-109.7,4.0,-14.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1115,2026-06-15 15:26:10,n1,3.485,-97.09,11.02,-15.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1116,2026-06-15 15:26:15,n1,3.982,-92.84,13.7,-15.25,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1117,2026-06-15 15:26:20,n1,4.312,-89.05,11.23,-14.74,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1118,2026-06-15 15:26:25,n1,3.144,-104.53,2.6,-18.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1119,2026-06-15 15:26:30,n1,4.799,-79.52,17.86,-11.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1056,1120,2026-06-15 15:26:35,n1,4.152,-83.97,16.6,-13.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1121,2026-06-15 15:32:00,n1,3.892,-99.62,6.61,-14.33,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1122,2026-06-15 15:32:05,n1,3.697,-100.31,7.93,-16.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1123,2026-06-15 15:32:10,n1,3.52,-94.27,11.46,-15.88,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1124,2026-06-15 15:32:15,n1,2.714,-95.66,12.16,-16.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1125,2026-06-15 15:32:20,n1,4.163,-84.43,18.1,-14.52,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1126,2026-06-15 15:32:25,n1,3.994,-83.61,14.19,-14.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1127,2026-06-15 15:32:30,n1,3.527,-108.18,7.61,-15.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1128,2026-06-15 15:32:35,n1,2.898,-109.13,4.4,-18.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1129,2026-06-15 15:32:40,n1,4.129,-91.64,18.84,-12.56,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1130,2026-06-15 15:32:45,n1,3.379,-92.32,11.41,-11.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1131,2026-06-15 15:32:50,n1,3.922,-97.52,15.44,-13.01,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1132,2026-06-15 15:32:55,n1,3.88,-96.51,7.14,-19.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1133,2026-06-15 15:33:00,n1,,-89.41,12.57,-14.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1134,2026-06-15 15:33:05,n1,3.924,-95.01,13.51,-10.47,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1135,2026-06-15 15:33:10,n1,4.34,-90.33,17.32,-15.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1136,2026-06-15 15:33:15,n1,3.78,-95.31,11.28,-13.9,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1137,2026-06-15 15:33:20,n1,4.023,-82.74,20.07,-13.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1138,2026-06-15 15:33:25,n1,3.607,-93.21,10.71,-18.05,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1139,2026-06-15 15:33:30,n1,4.155,-95.28,13.22,-19.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1057,1140,2026-06-15 15:33:35,n1,3.886,-110.63,5.61,-17.67,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1141,2026-06-15 15:39:00,n1,4.593,-90.52,12.89,-15.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1142,2026-06-15 15:39:05,n1,3.987,-87.57,12.1,-16.31,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1143,2026-06-15 15:39:10,n1,4.121,-97.86,9.06,-16.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1144,2026-06-15 15:39:15,n1,3.872,-94.7,12.25,-14.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1145,2026-06-15 15:39:20,n1,4.105,-98.75,6.43,-17.69,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1146,2026-06-15 15:39:25,n1,3.28,-103.65,3.74,-15.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1147,2026-06-15 15:39:30,n1,4.709,-85.06,20.31,-13.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1148,2026-06-15 15:39:35,n1,4.547,-81.36,17.07,-12.91,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1149,2026-06-15 15:39:40,n1,4.324,-85.46,22.23,-13.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1150,2026-06-15 15:39:45,n1,3.956,-87.87,10.53,-16.1,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1151,2026-06-15 15:39:50,n1,4.45,-87.67,15.5,-13.78,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1152,2026-06-15 15:39:55,n1,4.187,-95.84,10.22,-16.3,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1153,2026-06-15 15:40:00,n1,4.475,-98.33,8.78,-17.14,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1154,2026-06-15 15:40:05,n1,2.758,-98.2,9.32,-17.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1155,2026-06-15 15:40:10,n1,3.929,-87.35,14.52,-15.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1156,2026-06-15 15:40:15,n1,4.588,-74.22,18.69,-14.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1157,2026-06-15 15:40:20,n1,3.757,-87.25,13.1,-16.17,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1158,2026-06-15 15:40:25,n1,4.642,-87.92,17.77,-14.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1159,2026-06-15 15:40:30,n1,4.06,-97.12,10.35,-13.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1058,1160,2026-06-15 15:40:35,n1,4.455,-90.94,20.47,-13.88,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1161,2026-06-15 15:46:00,n1,4.024,-90.24,16.72,-13.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1162,2026-06-15 15:46:05,n1,4.032,-87.84,21.26,-14.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1163,2026-06-15 15:46:10,n1,3.666,-90.75,11.08,-14.31,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1164,2026-06-15 15:46:15,n1,3.925,-87.19,16.01,-15.14,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1165,2026-06-15 15:46:20,n1,3.672,-102.05,8.19,-17.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1166,2026-06-15 15:46:25,n1,2.902,-112.69,3.18,-17.49,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1167,2026-06-15 15:46:30,n1,3.501,-95.66,4.29,-16.19,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1168,2026-06-15 15:46:35,n1,3.108,-94.23,11.43,-16.17,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1169,2026-06-15 15:46:40,n1,3.858,-85.04,11.43,-16.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1170,2026-06-15 15:46:45,n1,3.957,-98.07,6.39,-14.89,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1171,2026-06-15 15:46:50,n1,2.867,-90.32,12.05,-13.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1172,2026-06-15 15:46:55,n1,3.465,-93.6,17.54,-15.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1173,2026-06-15 15:47:00,n1,3.549,-92.12,9.24,-14.85,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1174,2026-06-15 15:47:05,n1,3.869,-99.2,7.05,-10.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1175,2026-06-15 15:47:10,n1,3.425,-88.95,8.22,-17.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1176,2026-06-15 15:47:15,n1,3.023,-100.14,11.11,-14.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1177,2026-06-15 15:47:20,n1,3.632,-100.6,10.69,-15.04,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1178,2026-06-15 15:47:25,n1,3.792,-96.8,9.57,-14.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1179,2026-06-15 15:47:30,n1,2.767,-97.69,2.2,-17.84,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1059,1180,2026-06-15 15:47:35,n1,3.202,-95.11,15.35,-13.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1181,2026-06-15 15:53:00,n1,3.191,-96.52,7.7,-17.14,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1182,2026-06-15 15:53:05,n1,3.257,-106.24,2.27,-15.04,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1183,2026-06-15 15:53:10,n1,3.471,-100.81,8.24,-15.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1184,2026-06-15 15:53:15,n1,3.651,-93.13,13.99,-13.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1185,2026-06-15 15:53:20,n1,3.266,-103.12,6.12,-19.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1186,2026-06-15 15:53:25,n1,3.078,-96.9,10.31,-14.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1187,2026-06-15 15:53:30,n1,3.216,-96.69,12.92,-13.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1188,2026-06-15 15:53:35,n1,3.646,-93.41,8.89,-16.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1189,2026-06-15 15:53:40,n1,4.278,-91.44,19.04,-13.31,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1190,2026-06-15 15:53:45,n1,3.418,-91.93,13.52,-16.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1191,2026-06-15 15:53:50,n1,3.722,-92.05,7.19,-15.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1192,2026-06-15 15:53:55,n1,3.848,-96.61,10.05,-14.74,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1193,2026-06-15 15:54:00,n1,2.734,-100.22,3.6,-16.08,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1194,2026-06-15 15:54:05,n1,4.008,-90.1,12.34,-15.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1195,2026-06-15 15:54:10,n1,4.495,-76.92,17.59,-14.91,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1196,2026-06-15 15:54:15,n1,3.626,-94.75,8.75,-16.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1197,2026-06-15 15:54:20,n1,4.23,-88.77,14.41,-14.41,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1198,2026-06-15 15:54:25,n1,3.095,-113.67,-0.72,-16.67,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1199,2026-06-15 15:54:30,n1,3.448,-95.88,7.57,-17.69,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1060,1200,2026-06-15 15:54:35,n1,4.146,-91.04,15.75,-15.52,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1201,2026-06-15 16:00:00,n78,5.0,-71.07,25.91,-12.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1202,2026-06-15 16:00:05,n78,4.896,-76.5,21.12,-13.87,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1203,2026-06-15 16:00:10,n78,4.951,-84.06,15.81,-15.52,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1204,2026-06-15 16:00:15,n78,4.489,-89.45,13.66,-11.81,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1205,2026-06-15 16:00:20,n78,4.982,-84.83,12.88,-14.79,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1206,2026-06-15 16:00:25,n78,5.0,-65,30.67,-10.86,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1207,2026-06-15 16:00:30,n78,4.862,-91.18,10.87,-14.21,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1208,2026-06-15 16:00:35,n78,5.0,-75.77,30.35,-10.21,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1209,2026-06-15 16:00:40,n78,5.0,-77.73,25.72,-10.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1210,2026-06-15 16:00:45,n78,4.311,-95.18,10.04,-16.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1211,2026-06-15 16:00:50,n78,3.643,-100.54,5.18,-16.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1212,2026-06-15 16:00:55,n78,4.785,-82.15,19.22,-14.85,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1213,2026-06-15 16:01:00,n78,5.0,-77.45,22.46,-12.87,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1214,2026-06-15 16:01:05,n78,4.633,-86.9,19.67,-14.25,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1215,2026-06-15 16:01:10,n78,4.42,-92.68,14.62,-14.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1216,2026-06-15 16:01:15,n78,3.786,-103.37,9.41,-13.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1217,2026-06-15 16:01:20,n78,4.736,-87.57,18.78,-15.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1218,2026-06-15 16:01:25,n78,4.511,-88.67,18.36,-15.05,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1219,2026-06-15 16:01:30,n78,,-79.96,24.17,-12.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1061,1220,2026-06-15 16:01:35,n78,4.198,-93.88,11.22,-15.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1221,2026-06-15 16:07:00,n78,3.357,-94.0,8.69,-16.81,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1222,2026-06-15 16:07:05,n78,4.457,-81.48,16.38,-16.09,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1062,1223,2026-06-15 16:07:10,n78,3.066,-94.23,10.76,-14.08,SYNTHETIC
